time,exp5b_pdps_imu-Clip__exp5b_audio-L,exp5b_pdps_imu-Clip__exp5b_mpipe-L,exp5b_pdps_imu-Clip__exp5b_audio-R,exp5b_pdps_imu-Clip__exp5b_mpipe-R,exp5b_audio-L__exp5b_mpipe-L,exp5b_audio-L__exp5b_audio-R,exp5b_audio-L__exp5b_mpipe-R,exp5b_mpipe-L__exp5b_audio-R,exp5b_mpipe-L__exp5b_mpipe-R,exp5b_audio-R__exp5b_mpipe-R
1089.0,0.8506331914166844,0.8551063529592986,0.38643099867629266,0.5592694028526524,0.8339163862263861,0.6204457383858559,0.69380766647272,0.42709285159601196,0.7874961700591121,0.5953095866714149
1089.5,0.8543703016345919,0.8561563877020413,0.3877928410449448,0.569158478471144,0.836324774953298,0.6159336562834292,0.705551081840939,0.4271259950255192,0.8362642293414775,0.6457995732576134
1090.0,0.8579103740746471,0.8572054354349894,0.38912822588088974,0.5603514298193835,0.8385959539725486,0.6115870188325653,0.7262109274056978,0.42716406418119135,0.8196525544347187,0.6397669646191813
1090.5,0.8612462778521217,0.8582535407747438,0.3904349397908226,0.5938862295075629,0.8407369968618092,0.6073957859232539,0.6543435231731958,0.42720714240982294,0.8051808799915454,0.6250172360473212
1091.0,0.8643700543552949,0.8593007238490851,0.39171096969615127,0.6303258082192786,0.8427546682833531,0.6033501478966898,0.6536061747953066,0.4272553116144425,0.8267476214616936,0.57012315881132
1091.5,0.8672731175585404,0.8603469849427672,0.39295448637665664,0.8354982872462036,0.8446554258960112,0.599440620292206,0.7801510799623241,0.4273086521769141,0.8785978717360576,0.40607125477131023
1092.0,0.8699465161034825,0.8613923081849177,0.3941638318433691,0.8231927377994475,0.8464454251245711,0.5956581154290329,0.7529606207059188,0.4273672428976818,0.8641623698155486,0.384023226016878
1092.5,0.872381256604551,0.8624366644965638,0.3953375097400203,0.8057152896951216,0.8481305261456016,0.5919939942008481,0.7256932582694801,0.4274311609269489,0.8502329752277447,0.35837501514799575
1093.0,0.8745686823172711,0.8634800139659881,0.3964741781268089,0.7862146954721629,0.8497163024776266,0.5884401011816123,0.6990950074451614,0.42750048170706667,0.837278372065227,0.3322802013212567
1093.5,0.8765008943796537,0.8645223077761555,0.39757264411783394,0.767228307518565,0.8512080508307509,0.5852026181749906,0.6738638899626477,0.42757527892590846,0.8257408099591577,0.30786719848714994
1094.0,0.8784394166398004,0.8655634897779005,0.3986318599343343,0.7504661019416474,0.8526108017129636,0.5820930115201598,0.6519777975698862,0.427655624457674,0.8160177152639749,0.286449510642505
1094.5,0.8805755737223255,0.866603497784276,0.39965092000652835,0.7369667672340537,0.8539293305892688,0.5790745242734603,0.6338223853485043,0.42774158832727377,0.8084429022344851,0.26874674210452665
1095.0,0.8828674276251203,0.8676422646401458,0.4006290588134251,0.727304892173467,0.8551681693130011,0.5761403270270539,0.6191810305833447,0.4278332386638217,0.8032737574030954,0.255077229732691
1095.5,0.8849842168399757,0.8686797191122652,0.40156564919570725,0.7217639050086208,0.8563316176082805,0.5732841088237807,0.6082827074990975,0.4279306416618359,0.800684881110767,0.2455198521369859
1096.0,0.8869182108480095,0.8697157866340735,0.40246020091512985,0.7204624167735318,0.8574237545163244,0.5705000651233926,0.6011984940808585,0.42803386155015594,0.8007660437958438,0.24004116234468925
1096.5,0.8886619806784137,0.8707503899320455,0.4033123592669573,0.7234355234567108,0.8584484496090423,0.5677828818215587,0.5979362165335509,0.42814296055531864,0.8035217450328359,0.23858467916802184
1097.0,0.890208702371817,0.8717834495557257,0.40412190358107103,0.7306740461909529,0.8594093739497608,0.5651277162512118,0.5984889827237829,0.4282579988803804,0.8088703981972295,0.241121828875718
1097.5,0.8915524757097216,0.8728148843276637,0.40488874547433307,0.5031754617003258,0.8603100106972797,0.5625301759525535,0.3826808081537586,0.4283790346695828,0.5618696995547476,0.5029229899056417
1098.0,0.8926886402748625,0.8738446117284386,0.4057330732177743,0.6217717494906079,0.8611536652887783,0.5599862958745473,0.4687935101040939,0.42850612399104604,0.6489605551584383,0.4443339593451151
1098.5,0.8936140672154115,0.8748725482268482,0.4066035879201295,0.6099547707089747,0.8619434752477021,0.5574925145640943,0.47295681098857145,0.42863932081535244,0.6305955874616419,0.4816771656503061
1099.0,0.894327403624096,0.875898609564517,0.6389542778323059,0.6311333901045899,0.8626824194844086,0.6910999662856874,0.36523328775533026,0.6329574379312631,0.7144158768659192,0.3533941554153146
1099.5,0.8948292480148992,0.8769227110028377,0.6684700749418514,0.4320091854686829,0.8633733271971773,0.6502596959666274,0.3044691365195922,0.6952737726417344,0.6762626097479338,0.39295626453477717
1100.0,0.8951222402528572,0.8779447675376109,0.7133694118522347,0.4766741930624241,0.8640188862707365,0.6854113214963569,0.31115797045163285,0.7449533602706186,0.5689722228623871,0.2698502255115125
1100.5,0.89521105699865,0.8789646940864604,0.7675060361966817,0.38789725206432835,0.8646216512560216,0.6455231799709032,0.2738647527580725,0.7505234449125624,0.5110053612655215,0.18671507279927557
1101.0,0.8951023130828224,0.8799824056536981,0.5367184252439542,0.26188853503155896,0.865184050880704,0.6922519088440696,0.2438184186521586,0.564592518027385,0.4639669538512939,0.19830899464506307
1101.5,0.8948043785871701,0.8809978174749735,0.6826297342344603,0.48300432115180997,0.8657083951604445,0.6774177050028951,0.37173178241581256,0.6756834886978377,0.480203018186188,0.24600473442942739
1102.0,0.8945886786580677,0.8820108451456298,0.7009307619326876,0.10450379412302338,0.8661968820478347,0.6911102359675669,0.2030419691620876,0.6884282701210593,0.55207717946552,0.30537580495703215
1102.5,0.8949719025863889,0.8830214047343321,0.7181023705769476,0.16397670341929949,0.866651603745797,0.7036497197372135,0.2176292403090536,0.7002263760610303,0.27443579930096607,0.2642760834912423
1103.0,0.8952287872626147,0.884029412884116,0.7346332351306204,0.20046736987715602,0.8670745525677879,0.714761440705705,0.2924005990119274,0.7110496531273998,0.21005039192161376,0.26995067649915017
1103.5,0.8953628511360825,0.8850347869029311,0.7488978573227175,0.4751563764121746,0.8674676265020491,0.7242000194117857,0.3551133329326045,0.7209016031990135,0.47108511631706174,0.19140343588122216
1104.0,0.8953783733572294,0.8860374448444808,0.7607576264373525,0.47346671599411727,0.8678326343877203,0.7317779997442466,0.3764478089147232,0.7298094579336762,0.5368357026551456,0.27215954588621954
1104.5,0.895280326857441,0.8870373055806758,0.7702013791537092,0.28303601870372247,0.8681713007869838,0.7383453865595999,0.29422929287782174,0.7378169188585826,0.6546227956531843,0.39673149975923105
1105.0,0.8950742947008208,0.8880342888671742,0.7773450012836642,0.20183202383887253,0.8684852705327156,0.7430811855663919,0.271525194026463,0.7449780614070475,0.48502599312698647,0.33557860282887075
1105.5,0.8947663744324668,0.8890283154022134,0.7824029406768818,0.2130366243894393,0.8687761130175324,0.7456477521688349,0.25434183472521177,0.7513525527659166,0.3443935266550824,0.304747758796834
1106.0,0.8943630754155469,0.8900193068796749,0.7856426477960867,0.3214204459519199,0.8690453261637251,0.7462115289062959,0.36443526549645566,0.7570021148119594,0.6373091967809661,0.46010827418708244
1106.5,0.8938712139947946,0.8910071860375328,0.7873418261568033,0.48630415249771985,0.8692943401884379,0.7450222573749987,0.5895131355882347,0.7619880527460032,0.7284986225248542,0.4501935016011912
1107.0,0.8932978108208616,0.8919918767010915,0.787882423734465,0.49120082864313125,0.8695245210973541,0.7423633778287828,0.3939261975651524,0.7663696338017092,0.5286301870795976,0.3954627529431653
1107.5,0.892649993922773,0.8929733038226175,0.788189680030299,0.5061972630498958,0.8697371739511724,0.7385140249433249,0.43096490185309216,0.7702031082235015,0.575618904014265,0.4316833170537362
1108.0,0.8919349102396148,0.8939513935170684,0.756572439959039,0.5603567216683577,0.8699335459428985,0.4721878779939935,0.41775666278739665,0.7269816039308483,0.706598623700706,0.4027327017005371
1108.5,0.8911596474227278,0.8949260730944981,0.3775669798931922,0.6479191592469389,0.870114829264164,0.27090748584413915,0.45610442961206554,0.7726271852673262,0.7261187899768344,0.2658542264845596
1109.0,0.8903311668807053,0.8958972710894,0.34101950880217236,0.5747890811202299,0.8702821637841889,0.28213527371467945,0.4937875616867764,0.7785790017840795,0.7697797368569731,0.27494353919368536
1109.5,0.8894562483179993,0.8968649172871328,0.3408456243367781,0.599672236203885,0.8704366395614875,0.29338655272854197,0.7357948894129722,0.498020991000771,0.6271409981253754,0.32883689668574245
1110.0,0.88854144544413,0.8978289427479519,0.3229196870064129,0.5371133288485638,0.8705792991908307,0.39048327876471534,0.7872581229599737,0.43229297340595096,0.8157269792769845,0.3146203752316777
1110.5,0.8875930521114412,0.8987892798284913,0.4067492968199828,0.37376259660565136,0.8707111400061686,0.7650204878950877,0.568780146123016,0.539518210596567,0.39318770433684735,0.28977505487845184
1111.0,0.8711099532100368,0.8997458622010707,0.42047833731948625,0.5847508159098547,0.7929253095814472,0.7196928309786432,0.4964628686803484,0.5826500453326129,0.5782609465633735,0.2626082821088275
1111.5,0.633225118617471,0.9006986248708713,0.8085767355176243,0.4631280028505736,0.6385170436642265,0.5445768786889125,0.5101714107136339,0.7867061903785459,0.4305240318976669,0.30849002244358914
1112.0,0.5627783145711499,0.9016475041913056,0.12251798534794679,0.5027622952693801,0.6529032889857539,0.5583822626682113,0.48325028261202074,0.21757614231988956,0.4862269984333037,0.3020659184458337
1112.5,0.6821709904685975,0.9025924378773744,0.15110516732484797,0.6600238376789194,0.7312051820456,0.5760403759356724,0.5708201298669442,0.28244046862819694,0.581054537649649,0.6370108988404612
1113.0,0.8782251601592304,0.9035333650174822,0.5351152193227153,0.6367322735288357,0.8192220529308984,0.6501212337929503,0.49786754492222457,0.5373622335584536,0.6282584793239059,0.6342086772409782
1113.5,0.8679584790302877,0.904470226083502,0.5580934877508827,0.904945897909486,0.8032372875830778,0.5953428479070708,0.8238343589790516,0.68029982871374,0.9650137197806995,0.5050491739479793
1114.0,0.8668769050402066,0.9054029629392717,0.7077639669812774,0.90538231819305,0.8042129248137002,0.6402810108588145,0.8219399022191243,0.6835282739166376,0.9657515198909011,0.6607025583791212
1114.5,0.8657505151738591,0.9063315188478264,0.78856998979843,0.9057832143809437,0.8051877192234391,0.6800116945861691,0.8200246860303952,0.7385025414099327,0.9665028861236773,0.7441838741860265
1115.0,0.8645829781733205,0.9072558384768603,0.7802340973972522,0.9061487991480293,0.8061613097424942,0.6862366450222435,0.818090790158224,0.7380548014673421,0.9672668143334298,0.7370397478244259
1115.5,0.6782097583032121,0.7810053986157666,0.5824934401365243,0.6791373877202774,0.8071332649657288,0.6924285243850201,0.8161402068802264,0.7374344492413576,0.9680422868690786,0.7297527107520059
1116.0,0.6926958472858809,0.8073093889393472,0.6179858455229483,0.6860012068709074,0.8081030899640808,0.698551718024798,0.8142372121926056,0.736661009735309,0.9688282740591307,0.7223695778616326
1116.5,0.7540586738374524,0.8223554822810419,0.6004461198810666,0.6297099967791582,0.809070233440361,0.7045719145746464,0.8123597201996041,0.7357552264445193,0.969623735617769,0.7149366970959645
1117.0,0.45646429164405233,0.3756505640606096,0.37147771980027133,0.391408382090812,0.810034095228511,0.7104572892283916,0.8104634223064381,0.7347389910885384,0.9704276219513599,0.7074996741081069
1117.5,0.4545893167156615,0.37635611677356035,0.3655093902132991,0.3916302998451776,0.8109940340693556,0.7161795018937402,0.8085501245554221,0.733635193333056,0.9712388753427473,0.7001030309174122
1118.0,0.4527528817814527,0.37706314631841636,0.35996930832889573,0.3918479343437019,0.8119493756401285,0.7217144485874374,0.8066215895534705,0.7324675093399275,0.9720564309851586,0.6927898316912479
1118.5,0.45095722028107005,0.37777160980677943,0.3548567282976228,0.3920617760927456,0.8128994207792296,0.7270427325129118,0.8046795364801466,0.7312601489778774,0.972879217835541,0.6856013070103563
1119.0,0.44920450393897093,0.3784814642579303,0.35016931654132516,0.39227231938347573,0.8138434538423289,0.7321498509280207,0.8027256415304438,0.7300375809258671,0.9737061592510481,0.6785765043219184
1119.5,0.46805240762671296,0.37919266660405065,0.3459034753013505,0.39248006124960744,0.8658868726773813,0.8144860420295221,0.8114346430698521,0.7288242529410462,0.974536173364412,0.6717519872408371
1120.0,0.48800272778674103,0.379905173695514,0.3420546501688867,0.39268550041589867,0.8413549111632825,0.6243995393625876,0.5859421538456304,0.7276443216489272,0.9753681731491304,0.6651616004829237
1120.5,0.441745735073742,0.3806189423062172,0.33861761073697333,0.392889136245917,0.8275677715893472,0.6719770475433341,0.6850836454938558,0.7265214027868797,0.9762010661132862,0.6588363110557255
1121.0,0.4402878845038456,0.38133392913894937,0.3355866968213438,0.3930914676980671,0.7269173899761274,0.6532967305924976,0.7098396109260168,0.7254783493939179,0.9770337535482004,0.6528041303827867
1121.5,0.4376585339450365,0.3820500908308137,0.332956025801988,0.3932929922994629,0.7616502356708794,0.5735007735864486,0.6089552571673973,0.7245370620863871,0.9778651292450558,0.6470901166818461
1122.0,0.47145158169144485,0.3827673839586796,0.330719659309489,0.3934942051476792,0.8077270809406796,0.7519838242529362,0.7099384927866739,0.7237183327367096,0.9786940775704895,0.6417164524221096
1122.5,0.46988394352757484,0.3834857650446879,0.3288717296375654,0.3936955979511534,0.8088966283901396,0.7558117979039134,0.708666751435306,0.7230417205416295,0.9795194707700849,0.6367025881931354
1123.0,0.468369730470762,0.3842051905617851,0.3274065278582101,0.39389765811919386,0.8100507332631274,0.7594178025551213,0.7073813286441977,0.7225254577594873,0.9803401653365418,0.6320654418613244
1123.5,0.4669103594717079,0.38492561693929517,0.32631855669223864,0.394100867913758,0.8111888553684747,0.7628130546761673,0.7060839222154334,0.7221863812303397,0.9811549972404692,0.627819640414206
1124.0,0.4655071235959368,0.3856470005685321,0.32560255181030107,0.3943057036755826,0.8123105108367099,0.7660092609748463,0.7047761598972203,0.7220398851323095,0.9819627757750098,0.6239777912789363
1124.5,0.46416118624565733,0.3863692978084436,0.32525347551452244,0.3945126351384326,0.8134152781195578,0.7690182661221077,0.7034595975895092,0.7220998902012574,0.9827622757008856,0.6205507699925559
1125.0,0.4628735762564844,0.3870924649912851,0.3252664867554921,0.39472212484646674,0.8145028032089388,0.7718517729551001,0.7021357171414635,0.7223788247045535,0.9835522273050423,0.6175480117248301
1125.5,0.46164518390266374,0.3878164584283271,0.32563689128253237,0.3949346276913633,0.8155728041278798,0.7745211278635596,0.7008059235876782,0.7228876128069947,0.9843313038896613,0.6149777951400954
1126.0,0.46047675782906283,0.3885412344155902,0.3263600754730178,0.39515059058811597,0.8166250745795732,0.7770371624354633,0.6994715416581854,0.7236356664357106,0.9850981060935122,0.6128475082798682
1126.5,0.4593689029307637,0.38926674923960836,0.3274314271113188,0.3953704523109717,0.8176594867598743,0.7794100819383736,0.6981338113825193,0.7246308773159789,0.9858511423147864,0.6111638874270127
1127.0,0.4583220791768048,0.38999295918321597,0.3288462461267251,0.39559464351470014,0.8186759933200365,0.7816493914843792,0.6967938825891298,0.7258796065265505,0.9865888043484743,0.6099332211810266
1127.5,0.45733660136955545,0.3907198205313627,0.3305996480854083,0.39582358697146425,0.8196746284681059,0.783763851469625,0.695452808077093,0.7273866695295523,0.9873093372002286,0.6091615131722229
1128.0,0.45641263982493274,0.39144728957694697,0.33268646309375527,0.3960576980591141,0.8206555082418042,0.7857614548636962,0.6941115352054852,0.7291553152759211,0.9880108019085658,0.6088545979426898
1128.5,0.4555502219357065,0.3921753226266679,0.3351011326950896,0.39629738554551464,0.8216188299272655,0.7876494199845241,0.6927708956050078,0.7311871985738754,0.988691030177592,0.6090182055257294
1129.0,0.45474923458489847,0.39290387600690446,0.33783760734180623,0.39654305272412205,0.8225648707306328,0.7894341934214462,0.6914315926635755,0.7334823454732551,0.9893475698024812,0.6096579711892155
1129.5,0.49364752215643043,0.3936329060696013,0.3408892470947965,0.3967950989699882,0.7194225504243967,0.6802547190499979,0.6188501478445676,0.7360391118779781,0.9899814034844799,0.6107793877166339
1130.0,0.48606789362850356,0.394362369198175,0.34424872831015885,0.39705392180473387,0.7359450136655297,0.6137653796286986,0.6150303396455494,0.7388541360102014,0.9905835435430907,0.61238769853821
1130.5,0.020797260010401535,0.39509222181343795,0.34790795922844864,0.3973199195838335,0.48434357559478325,0.6341414865166117,0.32062137098864,0.7419222857060093,0.9911460440196631,0.6144877310527141
1131.0,0.15810259296168216,0.39582242037952275,0.3518580075456321,0.3975934949538611,0.5081892545554481,0.6879068915701932,0.40794809472140053,0.7452366016714032,0.9916740666159636,0.6170836706524554
1131.5,0.17953953888279772,0.39655292140982507,0.35608904321669976,0.3978750592731449,0.38025233633435196,0.3624111483733074,0.2985943525198721,0.7487882380000581,0.9921606317329809,0.6201787773197822
1132.0,0.46910729117216854,0.39728368147295257,0.3605902999011209,0.3981650382521995,0.7401588435147938,0.7756783936782783,0.338452648140697,0.7525664011998222,0.9925990398417328,0.6237750482204607
1132.5,0.4611872138469506,0.3980146571986754,0.36535005859717495,0.39846387915687576,0.7475113005547109,0.7897529804390739,0.35186730897889074,0.7565582887776922,0.9929832421321392,0.6278728314631221
1133.0,0.45049606571036455,0.3987458052838876,0.37035565712729734,0.39877206003794274,0.8295684646266788,0.4550963742330003,0.7254951674576999,0.7607490280963607,0.9933069185385797,0.6324703980705783
1133.5,0.510296388338213,0.39947708249856406,0.3755935292327136,0.3990901016209915,0.839246853517126,0.20037364776462413,0.09809966861779255,0.7651216156649994,0.9935639239517192,0.6375634811183063
1134.0,0.4059834956655031,0.4002084456917226,0.38104927713917275,0.5122731827752546,0.11308180804758665,0.20508518684178711,0.5923645330039156,0.7696568562513866,0.8133252541989742,0.5090709701242981
1134.5,0.7448323400648005,0.400939851797386,0.3867077815915285,0.5085520701029991,0.4532455137014739,0.24502842932015004,0.30148939408449327,0.7743333001664632,0.8781921381378092,0.5986601478544267
1135.0,0.44971515604067586,0.401671257840531,0.3925533535870962,0.48723451473749635,0.8327654335619025,0.804121054054267,0.6504101502627133,0.7791271757737164,0.8579448401747246,0.5569877308252658
1135.5,0.44964705534400895,0.4024026209430413,0.3985699324447327,0.5504295605312682,0.8335420759865766,0.8048047663319966,0.46399737045052364,0.7840123126539587,0.8346880053575798,0.42404578060287723
1136.0,0.4496268834524356,0.4031338983296553,0.40474133555384545,0.5328149395024653,0.8343115595728359,0.805392495863558,0.4541857856819072,0.7889600488307562,0.7373489677909333,0.446189487121385
1136.5,0.44965308901918133,0.40386504733388906,0.4110515663051325,0.3717670370927888,0.8350748422823189,0.805876917097401,0.42286123060136216,0.7939391129888647,0.5990346064409063,0.4315501079381423
1137.0,0.6234636486365851,0.8324647300203034,0.6420142242683529,0.6377128437264186,0.8161591711005723,0.8041758457496526,0.4424308889298504,0.7989154696628625,0.6341402911527232,0.4545757538391
1137.5,0.6256066131321565,0.712845947602536,0.5950716094715599,0.6196695551900416,0.8582805202005542,0.4955872852845651,0.42730401578358723,0.8038521116581387,0.7006823999643399,0.6801890840164596
1138.0,0.6008559585117849,0.7197697553155844,0.5964382232366734,0.5413382464991146,0.8107569758175182,0.5710882577827664,0.4741599366426412,0.8087087795117132,0.6912297223939365,0.6457229026992427
1138.5,0.7128909839373264,0.7904411170311982,0.8779329958191588,0.6698450008334511,0.8125417373353481,0.6718193936786515,0.4883587756010774,0.8134415822483291,0.6889115288437863,0.6241931869441713
1139.0,0.801398126024044,0.7817051901999899,0.8456728682439176,0.6776345172803867,0.7948449610425783,0.6673274116050567,0.5774581475247246,0.8180024868455235,0.6936323605042312,0.614021513595349
1139.5,0.7198621115802233,0.7728593956804857,0.8131085257258408,0.698153212704328,0.827172455005505,0.7422119101231337,0.5128357962234713,0.822338635401108,0.7052382917772788,0.6121210626753638
1140.0,0.703371657807881,0.7639419096265201,0.7827370784276625,0.7328081963107567,0.8276533825575678,0.7408248334462262,0.5162138835881008,0.8263914386834874,0.7233982496929601,0.6185569366489498
1140.5,0.5737366099973644,0.7549906097891568,0.7572179881551149,0.583846118425749,0.8404926415822576,0.5207302048983236,0.3794605922177527,0.8300953824053054,0.3958566981791357,0.3974100900280837
1141.0,0.6588965404878492,0.7460427534386677,0.731587257180177,0.4122554938922491,0.8085284391178449,0.5293043789209713,0.4532112871536611,0.8333764684631813,0.40976294407485814,0.43680516616015463
1141.5,0.6697068272036265,0.737134640952118,0.7068151731898938,0.5433729067603315,0.8410784377824891,0.5849441339973134,0.4533723415435921,0.8361501986984625,0.5055405931415327,0.5144569627571306
1142.0,0.7040404507676625,0.7283012811519001,0.6834523822125423,0.35105249202715205,0.7323126833028497,0.6326255613035883,0.47161694179963487,0.8383189964870583,0.628191880669349,0.5080587866937425
1142.5,0.5932317598747621,0.6556451755490345,0.661695169762783,0.4561312980124726,0.718905118071126,0.7555555539040155,0.5613285819211861,0.5858550268149108,0.43895700967627826,0.6013847788566614
1143.0,0.6018303227082935,0.5097045461409555,0.6415298644154843,0.46863800318509546,0.5139229529981609,0.7552999881769287,0.5824336454928226,0.42084022417277994,0.3316722998412234,0.6018847182674532
1143.5,0.5881949728108313,0.4562519049954974,0.6073028313503313,0.3081795475811616,0.4323488891984576,0.6492002525818101,0.5432419804933568,0.3264231157210575,0.28913850596301044,0.5877432633121383
1144.0,0.5751499258874813,0.3102514952114454,0.2800979539571459,0.3583976472239957,0.288016862974102,0.5560884399532746,0.4955044417425939,0.4128866311165791,0.23567294412085626,0.568679386999305
1144.5,0.5631193424602685,0.32075222842066453,0.3591481918380002,0.37302868172349446,0.2313918082814293,0.5838225670107755,0.5536894706626984,0.27512330343162084,0.3387055591692527,0.6282348004557594
1145.0,0.5520458739232247,0.4452545392010725,0.30743550490938126,0.34774199200880945,0.2773992699189349,0.5616148607291959,0.5659839515977865,0.22337384018859555,0.21141273070422206,0.5977016475090579
1145.5,0.32673518679628905,0.3060299739908113,0.3184727177571987,0.46133885094237753,0.3157517878785598,0.5027964570806059,0.5650807233664102,0.21240132994459313,0.3272629389821755,0.5378147202978247
1146.0,0.28973222930636217,0.2531394131260045,0.25184125155746717,0.3551690148600271,0.2704213014750018,0.5457202774907219,0.5228995584255914,0.2438955434611845,0.2742163430001927,0.5653976792237627
1146.5,0.35044322768025044,0.2691392039751652,0.28831003362015595,0.409401838729441,0.30048678327488076,0.5064717252928167,0.5383970431668716,0.26421089689905114,0.2726603556140244,0.5895876233691622
1147.0,0.47479176873801116,0.3125339338513481,0.0698073758721332,0.45524417212073104,0.4376591507416994,0.38407974336391637,0.5253436330439737,0.10377857545592462,0.2384482402173584,0.4401788411040792
1147.5,0.46660750351292973,0.2907208543580968,0.06466140064878947,0.3898052008377495,0.8753455285433406,0.3842228956983774,0.5208218571237165,0.06809219193566791,0.3908129599841003,0.5695175890582
1148.0,0.45899067479898814,0.33806073479146304,0.05998929920944278,0.36739254800806725,0.900455758239365,0.38440564461985943,0.5106189772285332,0.052433976369551556,0.38347187888466205,0.531407272621611
1148.5,0.45192574691217147,0.38003338265139597,0.055760184864254846,0.3504170600108642,0.918836670059894,0.3846279837918554,0.4834394986017767,0.04238613479977987,0.38941004659158784,0.5111778184799244
1149.0,0.4453916511190093,0.41094860917202053,0.05194313198615318,0.48275380557119896,0.9295605089996066,0.3848898505517034,0.4738802412027774,0.03586242450784261,0.4289759604286997,0.338923261448046
1149.5,0.43936323884671846,0.43181058545785317,0.04850766514618364,0.4134281234453965,0.9342288956396088,0.38519112215831874,0.45900319605288886,0.03139443502599642,0.37707220410107395,0.44767524984051965
1150.0,0.4338125579751786,0.5276980929925774,0.04542416496627057,0.427147573789066,0.7368765063728049,0.38553161242004685,0.48408912157103784,0.06383330067950406,0.3852341266600269,0.3229512448947832
1150.5,0.42870995158224234,0.19606009700241905,0.04266419363500159,0.2688389568209049,0.24923050385008944,0.3859110686951028,0.46670247574262474,0.2893211681802574,0.3056549943710405,0.4181363473558617
1151.0,0.42402498430873653,0.28237979910861466,0.040200745352173245,0.2250146192270552,0.2729291469089255,0.3863291692584247,0.5236750316215752,0.2232501981043756,0.31276532546362623,0.4219695674542996
1151.5,0.41972720603866076,0.23774424244131853,0.03800842864942379,0.46028167130478015,0.26251670342558164,0.3867855210304721,0.4866444343648022,0.271624479690123,0.21148664588084623,0.40663330952743204
1152.0,0.4157867659074681,0.44433372953189487,0.036063588613498065,0.428017834789174,0.44661037780937457,0.38727965766550887,0.495677048277799,0.04073161626861398,0.27286996961730275,0.4297828621593926
1152.5,0.4121748918452625,0.44786756904728864,0.034344377581722735,0.42104482305876345,0.44188938179992965,0.38781103799918626,0.5153352477646307,0.03979006671119562,0.29616985479559094,0.45426976477839875
1153.0,0.40886425205534804,0.45187937651945587,0.032830782970797424,0.4097733948271808,0.4367635866544428,0.3883790448576232,0.5276051891348444,0.03898456571661744,0.32350247736486887,0.45058869957152214
1153.5,0.4058292151710915,0.45785441086874795,0.03150462063322859,0.3882985114265611,0.43123283821357294,0.38898298423276234,0.4857454747557634,0.038349271459742984,0.28428151158852155,0.4451908679966502
1154.0,0.40304602548881624,0.4687904506201947,0.03034950160365804,0.4568683035617919,0.4252961588378732,0.3896220848312716,0.5009057230192007,0.037936216698515574,0.2790373965887502,0.44588710766666473
1154.5,0.40049290880622945,0.4876461590761302,0.02935077938667004,0.4234433363488485,0.41897308276615564,0.39029549800684793,0.5319942585389046,0.037842466620416126,0.29907168988162125,0.5074448509813179
1155.0,0.3981501231606422,0.5113965982101437,0.028495484124333163,0.41804461727392556,0.4092268156282166,0.39100229808815545,0.5849296889419029,0.03928890148353631,0.3021837926489101,0.5107433453474971
1155.5,0.39599996729781634,0.5139476378440171,0.027772249128510663,0.4820701703093886,0.39035149658007645,0.39174148311692997,0.4907770837394866,0.0450532564905617,0.2803837615384631,0.4678131045645376
1156.0,0.3940267581278671,0.5480279690592352,0.027171234418868116,0.23004187209255458,0.37996150889043345,0.3925119760127751,0.5127355068492643,0.08992586685301794,0.2614019107886653,0.6649795889182386
1156.5,0.39221678683250094,0.3029238346424662,0.02668405110781919,0.3097008992641341,0.2809377908859452,0.39331262618290175,0.5199271036296849,0.29112146320890425,0.3136960511580009,0.637129636424621
1157.0,0.3905582617474658,0.2656458602710148,0.02630368974153509,0.378140603495519,0.29946043910403963,0.3941422115963527,0.5494319217799561,0.31093780329870097,0.30592683691569417,0.494062734868755
1157.5,0.3890412447027776,0.30849371506189316,0.026024455054037426,0.135480292534196,0.33841570792413433,0.3949994413430912,0.5498310449278625,0.26242661568044867,0.3107586007308676,0.5155116493303301
1158.0,0.3876575861891443,0.3469033336795405,0.025841909023011908,0.16323936410314874,0.3680213692658403,0.39588295869853624,0.5193274020401792,0.36415948026217826,0.4429743911234499,0.5023594062540637
1158.5,0.3864008635440533,0.43331188743208315,0.025752823628224314,0.49610498430434896,0.5299209011544413,0.39679134471370003,0.5615504553126904,0.48708695207145003,0.5247102222438716,0.4262743193261438
1159.0,0.38526632531445343,0.5803285116295288,0.025755144297847483,0.44453504986878895,0.804436729987765,0.3977231223498092,0.568423581135214,0.48864808994394615,0.8807812227420944,0.5391615496854354
1159.5,0.3842508440446783,0.5806438707445709,0.025847964672712276,0.4872772878787962,0.8043811952097176,0.39867676117409623,0.5953260238313502,0.48942186359916284,0.8618402700737108,0.3772448908843602
1160.0,0.38335287894135084,0.5811945066978029,0.026031513008831948,0.5042099519039684,0.8042934855865295,0.3996506826301818,0.5653349733185701,0.4901998939101388,0.8013911741295487,0.3593806320721943
1160.5,0.3825724491605082,0.5819827476327094,0.026307150258594175,0.5054852644207359,0.8041723735977953,0.4006432658920446,0.5946459786318372,0.49098231277359583,0.7933468709495786,0.3808826291865136
1161.0,0.3819111178230056,0.5830117973141993,0.02667737960397963,0.4591808470105841,0.8040165468678165,0.40165285430474224,0.5617717112619685,0.49176926432987156,0.8131547196488358,0.40680790887335705
1161.5,0.38137198626913427,0.584285702484792,0.027145866944319575,0.44762844194569895,0.8038246084726013,0.402677762407751,0.5704468932232285,0.49256090568114297,0.7983324568326626,0.4439028158952481
